bird_id,species,x_km,y_km
SA05411,sandhill_crane,11.609241,10.065545
SA05768,sandhill_crane,16.05664,3.639062
SA08737,sandhill_crane,6.386186,5.590724
SA05701,sandhill_crane,5.144512,11.102744
SN05560,snow_goose,4.264302,10.447936
SA05241,sandhill_crane,16.126749,2.766358
SN09444,snow_goose,14.375681,13.618921
SN03432,snow_goose,12.995733,10.343368
SA08420,sandhill_crane,11.426956,11.408737
SN02434,snow_goose,6.552454,5.661946
SN02348,snow_goose,1.609401,5.879977
SN08352,snow_goose,12.183142,1.612677
SN04252,snow_goose,5.279644,9.439692
SN01386,snow_goose,14.628224,13.1262
SN04703,snow_goose,6.658521,5.705369
SN04985,snow_goose,12.376744,1.365575
SA05629,sandhill_crane,12.201858,2.428096
SN07562,snow_goose,6.913822,5.346297
SA03140,sandhill_crane,12.254917,10.671547
SN03005,snow_goose,6.970096,5.468931
SA01387,sandhill_crane,6.325486,5.090248
SA07144,sandhill_crane,5.565941,9.890648
SN00532,snow_goose,8.019276,2.696544
SA03224,sandhill_crane,12.497894,2.803763
SN03671,snow_goose,6.243115,8.977171
SN07490,snow_goose,13.444374,10.4429
SA01669,sandhill_crane,2.701588,4.73952
SA07564,sandhill_crane,11.442413,10.602191
SN09999,snow_goose,3.047229,5.840112
SN02222,snow_goose,14.338441,12.568912
SA00504,sandhill_crane,13.068326,13.276868
SN09054,snow_goose,16.028652,3.034328
SA09320,sandhill_crane,14.151423,13.172636
SN09854,snow_goose,5.463304,9.872605
SN02527,snow_goose,2.759901,5.139409
SN07131,snow_goose,11.693081,11.414786
SA05436,sandhill_crane,11.996581,10.517706
SA09882,sandhill_crane,15.793107,2.505631
SA06588,sandhill_crane,14.349861,12.96874
SA04703,sandhill_crane,15.866585,3.783776
SN03640,snow_goose,12.653497,2.320438
SN02333,snow_goose,12.204397,1.199704
SA06936,sandhill_crane,14.352923,13.291891
SA08911,sandhill_crane,2.276422,5.639483
SN09126,snow_goose,5.923054,5.858484
SN02556,snow_goose,6.143763,4.813146
SA05094,sandhill_crane,13.848872,12.413256
SN01237,snow_goose,11.990536,2.15397
SN05815,snow_goose,13.369058,11.355766
SN05161,snow_goose,7.29637,5.386628
SA04200,sandhill_crane,8.43699,2.99103
SA04075,sandhill_crane,15.999225,2.800287
SA04395,sandhill_crane,12.123384,10.17685
SA07078,sandhill_crane,6.663536,10.079893
SN09479,snow_goose,2.599351,5.382439
SA01339,sandhill_crane,8.791417,2.06821
SN05039,snow_goose,14.109833,13.890643
SN09526,snow_goose,11.607205,10.720526
SA09151,sandhill_crane,16.785339,3.407262
SA06598,sandhill_crane,2.911197,5.394093
SN09627,snow_goose,16.149055,4.277829
SN08339,snow_goose,7.138122,5.919276
SN01306,snow_goose,15.667358,3.001232
SN08350,snow_goose,1.838,5.608164
SA03109,sandhill_crane,12.282229,1.960363
SN05125,snow_goose,6.209265,10.201326
SA00177,sandhill_crane,2.133975,5.437566
SN01130,snow_goose,8.410392,2.041725
SA05695,sandhill_crane,8.047224,3.336992
SA02810,sandhill_crane,8.877957,1.319441
SA02009,sandhill_crane,1.776365,4.217195
SN05375,snow_goose,8.336688,2.602545
SN03011,snow_goose,16.075692,2.781327
SN04265,snow_goose,14.487316,13.809272
SN00848,snow_goose,6.372443,5.340623
SN07006,snow_goose,6.244699,10.473256
SA05342,sandhill_crane,8.972527,2.642641
SN06669,snow_goose,12.145724,2.72151
SN04277,snow_goose,8.537658,1.992222
SN02449,snow_goose,13.821946,13.719303
SN05999,snow_goose,11.789084,11.408167
SN03790,snow_goose,6.567259,5.54003
SN05818,snow_goose,12.339059,11.681307
SN06299,snow_goose,12.629713,11.528267
SN09675,snow_goose,13.27361,12.567017
SA02620,sandhill_crane,12.310221,11.094402
SN09351,snow_goose,4.874812,10.120992
SA03136,sandhill_crane,12.938496,10.696657
SA05126,sandhill_crane,4.716475,9.882617
SN03063,snow_goose,3.165449,5.830454
SN03248,snow_goose,12.734941,2.262234
SN09892,snow_goose,11.96274,1.982499
SN01607,snow_goose,2.3314,4.689589
SA04652,sandhill_crane,15.731127,3.705369
SA04183,sandhill_crane,12.155112,10.406287
SN07394,snow_goose,13.360046,2.588678
SA06446,sandhill_crane,6.690699,5.207269
SA02413,sandhill_crane,12.431538,11.007107
SA03466,sandhill_crane,5.58492,10.341392
SN07234,snow_goose,12.662173,11.018271
SA03341,sandhill_crane,5.231336,10.493828
SA04383,sandhill_crane,6.34517,5.867697
SA04131,sandhill_crane,16.033257,3.72293
SN06516,snow_goose,5.632672,9.570455
SN05380,snow_goose,11.577837,2.389779
SN05414,snow_goose,5.289145,10.413815
SN03014,snow_goose,15.849717,3.750812
SA04710,sandhill_crane,1.303018,5.326536
SA07114,sandhill_crane,13.147052,12.910879
SA04814,sandhill_crane,1.645736,5.029565
SN09818,snow_goose,12.765188,9.993673
SN04956,snow_goose,11.896561,2.357397
SN03117,snow_goose,8.922346,2.769646
SN09908,snow_goose,2.071156,4.841499
SA04853,sandhill_crane,5.824037,5.889372
SN08731,snow_goose,2.643378,5.460988
SN05905,snow_goose,12.682194,10.493536
SA01684,sandhill_crane,1.815676,5.189778
SN00104,snow_goose,6.296508,5.665919
SN05787,snow_goose,1.517277,4.630676
SN01149,snow_goose,17.012081,3.28797
SA03616,sandhill_crane,12.616224,2.146949
SN05793,snow_goose,16.490791,3.24615
SN01447,snow_goose,6.073724,5.74506
SA08085,sandhill_crane,3.128509,5.111895
SA01011,sandhill_crane,1.875198,5.443799
SN09148,snow_goose,6.366616,5.488771
SA06113,sandhill_crane,6.169185,5.348069
SN09637,snow_goose,7.518876,6.309271
SN00918,snow_goose,8.720737,2.910661
SA06029,sandhill_crane,2.509773,5.378623
SA09039,sandhill_crane,6.683354,5.848009
SA02512,sandhill_crane,15.984852,3.234972
SA09940,sandhill_crane,13.517372,12.677285
SN00040,snow_goose,13.687691,13.837325
SN00135,snow_goose,6.462887,5.225551
SN05866,snow_goose,14.11407,14.10851
SA07329,sandhill_crane,16.029505,3.083118
SN09295,snow_goose,12.181838,2.047276
SA06583,sandhill_crane,4.685149,10.810717
SN07071,snow_goose,6.573929,5.558747
SN00300,snow_goose,12.035733,2.902748
SA00904,sandhill_crane,6.608847,5.161592
SN06566,snow_goose,5.618161,9.539019
SA00340,sandhill_crane,5.937544,5.104079
SN08215,snow_goose,7.00211,6.122394
SA07606,sandhill_crane,8.783995,2.661126
SA01966,sandhill_crane,10.818151,2.982012
SA02354,sandhill_crane,6.36523,5.575949
SN06160,snow_goose,13.470589,12.313745
SA03554,sandhill_crane,13.393113,13.037972
SN09231,snow_goose,5.697671,9.501202
SA03470,sandhill_crane,5.541853,9.110689
SN09514,snow_goose,12.138409,10.643354
SA02899,sandhill_crane,9.215666,2.075186
SA03775,sandhill_crane,7.311142,5.491602
SN03486,snow_goose,12.051668,10.89506
SA04116,sandhill_crane,9.242772,2.206377
SN09761,snow_goose,12.233382,10.763038
SA02204,sandhill_crane,5.166659,10.344657
SN09644,snow_goose,3.278939,4.668841
SA00883,sandhill_crane,16.462985,3.598336
SN08134,snow_goose,6.240283,5.314269
SA00241,sandhill_crane,16.397845,3.052995
SN08236,snow_goose,8.18816,1.663249
SA03531,sandhill_crane,6.830974,5.12928
SA05234,sandhill_crane,11.960958,11.362964
SA00420,sandhill_crane,6.351884,4.992271
SA01435,sandhill_crane,13.08885,13.482103
SA02417,sandhill_crane,6.294581,9.697909
SN07726,snow_goose,14.252024,13.61581
SN08265,snow_goose,7.959989,1.722641
SN08959,snow_goose,8.693723,2.570453
SA02230,sandhill_crane,15.891744,3.461702
SA04837,sandhill_crane,3.00785,5.944262
SA01816,sandhill_crane,7.070524,5.140297
SA07901,sandhill_crane,4.614446,9.030936
SN07231,snow_goose,11.770291,2.13216
SN05898,snow_goose,13.063238,11.177771
SN09994,snow_goose,16.752955,3.529579
SN06705,snow_goose,16.682381,3.36361
SN00759,snow_goose,1.573288,4.941919
SA08582,sandhill_crane,11.628187,2.369216
SA06704,sandhill_crane,3.424283,4.981783
SN08770,snow_goose,6.397529,5.864092
SN08907,snow_goose,16.247419,3.453447
SN01060,snow_goose,13.092749,1.417921
SN00461,snow_goose,12.323428,10.667079
SA07116,sandhill_crane,15.9321,3.987966
SA04308,sandhill_crane,1.992137,4.669783
SA03692,sandhill_crane,13.484125,13.031983
SN00609,snow_goose,2.704442,4.648704
SN07620,snow_goose,11.842886,2.288174
SN02227,snow_goose,11.635171,2.349847
SA00626,sandhill_crane,13.537423,12.978677
SA08176,sandhill_crane,3.294913,4.847138
SA04168,sandhill_crane,11.795647,10.080453
SA01588,sandhill_crane,2.661622,6.037715
SA09031,sandhill_crane,11.65746,3.135156
SN06128,snow_goose,11.347661,2.991807
SN03928,snow_goose,2.2268,5.379748
SA03414,sandhill_crane,5.116242,9.949871
SN02717,snow_goose,12.161279,10.463375
SN09056,snow_goose,12.01161,2.480419
SA06222,sandhill_crane,6.217013,6.540562
SN02419,snow_goose,11.794948,10.73584
SA08575,sandhill_crane,12.619322,2.574825
SA08100,sandhill_crane,13.317609,1.664654
SA07833,sandhill_crane,13.559543,13.091322
SA08225,sandhill_crane,16.266777,3.443101
SA07290,sandhill_crane,12.307127,10.480633
SN07002,snow_goose,11.045725,2.835846
SN00229,snow_goose,8.379378,1.340268
SA08287,sandhill_crane,12.4807,2.79379
SN06906,snow_goose,12.178286,2.316785
SN00183,snow_goose,11.486163,10.923677
SN06405,snow_goose,8.730188,2.368228
SA04508,sandhill_crane,6.69303,5.480753
SA04904,sandhill_crane,1.683558,5.413452
SA05047,sandhill_crane,12.884626,10.615596
SA03167,sandhill_crane,9.262403,1.471222
SA09340,sandhill_crane,4.636915,9.649003
SN07584,snow_goose,7.12949,6.270899
SA00055,sandhill_crane,12.159745,11.465093
SA08550,sandhill_crane,6.246676,10.158244
SA01154,sandhill_crane,12.704027,10.448401
SN00372,snow_goose,2.02473,5.401768
SA02605,sandhill_crane,11.202479,10.305868
SN09090,snow_goose,16.716091,3.198318
SN06257,snow_goose,8.951613,2.843221
SN01918,snow_goose,14.150196,12.783799
SA06973,sandhill_crane,11.842746,1.941784
SN08612,snow_goose,13.696591,12.899277
SN04569,snow_goose,2.917234,6.037553
SN01910,snow_goose,5.086684,10.004713
SN01763,snow_goose,11.997002,10.517942
SA02617,sandhill_crane,6.133648,10.53405
SN00874,snow_goose,13.709583,13.25145
SN02978,snow_goose,12.243622,2.610585
SA04864,sandhill_crane,9.127377,3.085423
SN01749,snow_goose,13.003088,10.241137
SA08855,sandhill_crane,12.126722,10.44039
SA06237,sandhill_crane,12.417991,10.882488
SN03693,snow_goose,8.656716,2.526521
SA03540,sandhill_crane,16.183053,3.365456
SA08560,sandhill_crane,9.175233,2.50089
SN09756,snow_goose,5.593727,9.793236
SA08003,sandhill_crane,4.704513,10.56707
SN01849,snow_goose,1.810966,6.400126
SA04878,sandhill_crane,13.064029,10.385995
SA08012,sandhill_crane,16.415158,4.509605
SN07029,snow_goose,12.486287,2.759088
SN08432,snow_goose,6.685322,5.937404
SA02295,sandhill_crane,6.647167,4.482178
SA07150,sandhill_crane,14.659524,13.593674
SA09442,sandhill_crane,13.081477,10.239696
SA05192,sandhill_crane,8.863298,3.236145
SN06601,snow_goose,12.771987,10.473861
SN07563,snow_goose,7.650088,2.333517
SN00458,snow_goose,2.740214,5.446511
SN05766,snow_goose,3.109771,5.955556
SN05163,snow_goose,12.340304,2.300544
SA09692,sandhill_crane,2.392334,5.601545
SA08416,sandhill_crane,6.246902,5.081418
SN03535,snow_goose,15.039766,3.901699
SN06499,snow_goose,12.241696,10.442031
SN00169,snow_goose,5.835816,10.680082
SN00868,snow_goose,1.921929,5.748573
SN01417,snow_goose,6.803759,5.790161
SA02166,sandhill_crane,5.691481,10.256007
SA04917,sandhill_crane,5.936752,5.784687
SN04628,snow_goose,12.849758,10.499003
SA03557,sandhill_crane,17.30875,3.625502
SA03481,sandhill_crane,5.757924,9.956953
SA08968,sandhill_crane,8.790263,2.112288
SN07845,snow_goose,6.424505,5.198279
SN08116,snow_goose,8.116716,1.369757
SN01641,snow_goose,14.596712,12.652352
SA08528,sandhill_crane,8.067944,1.822757
SA04450,sandhill_crane,12.13777,1.59277
SN08772,snow_goose,13.566167,12.714228
SN04020,snow_goose,2.592684,4.956648
SN03369,snow_goose,16.295671,2.934906
SN07534,snow_goose,12.996644,9.740114
SA07177,sandhill_crane,13.06504,1.731891
SN06429,snow_goose,12.077304,9.96044
SN02370,snow_goose,15.440252,3.427862
SA04675,sandhill_crane,15.900906,3.10073
SA06378,sandhill_crane,2.112616,5.175298
SA05849,sandhill_crane,5.822669,5.616872
SA02947,sandhill_crane,8.757287,2.477396
SA06415,sandhill_crane,16.565587,2.86785
SN05178,snow_goose,5.507719,5.425211
SN02127,snow_goose,10.044194,2.649033
SA04317,sandhill_crane,11.673455,1.779836
SN08636,snow_goose,8.552481,2.658303
SA02423,sandhill_crane,9.302276,3.518245
SN01225,snow_goose,5.294942,10.449624
SA07300,sandhill_crane,6.799801,5.747349
SA09012,sandhill_crane,8.764174,3.628457
SN04351,snow_goose,2.320793,4.637926
SN05034,snow_goose,6.447323,5.183095
SA06980,sandhill_crane,12.448117,10.601998
SN01752,snow_goose,5.578046,10.605415
SA01319,sandhill_crane,5.941748,10.553547
SA09433,sandhill_crane,11.001431,1.943627
SN09134,snow_goose,5.668246,9.837697
SN00628,snow_goose,16.155336,2.824245
SN04601,snow_goose,15.462489,3.853795
SA02945,sandhill_crane,13.612364,12.930275
SN05696,snow_goose,14.354999,13.178504
SN03521,snow_goose,8.299814,3.268073
SN06787,snow_goose,2.506397,5.034659
SN09142,snow_goose,11.752337,2.029017
SA00929,sandhill_crane,8.535683,2.784117
SA07666,sandhill_crane,2.997289,4.686229
SN05640,snow_goose,13.837492,12.92274
SA07175,sandhill_crane,12.021944,10.452486
SA02635,sandhill_crane,7.799578,2.545882
SA08069,sandhill_crane,12.80891,10.875097
SA08043,sandhill_crane,12.253718,10.393797
SA00876,sandhill_crane,2.35633,4.733997
SA01462,sandhill_crane,6.930754,10.750913
SA01420,sandhill_crane,15.863586,3.731474
SA05437,sandhill_crane,6.045342,5.575801
SA02548,sandhill_crane,2.579709,5.448992
SN06975,snow_goose,14.081911,12.935908
SA00903,sandhill_crane,2.505867,4.529236
SN07884,snow_goose,16.770271,3.60898
SN05248,snow_goose,13.659247,12.101596
SA09208,sandhill_crane,16.87176,3.561348
SA01707,sandhill_crane,12.311397,10.415882
SN00100,snow_goose,17.176457,2.363253
SA00781,sandhill_crane,13.754343,12.766011
SN04217,snow_goose,5.375962,9.46362
SA06437,sandhill_crane,11.99001,10.376194
SA03574,sandhill_crane,12.290582,2.779735
SA05513,sandhill_crane,8.383983,2.522805
SA00508,sandhill_crane,16.237874,3.406756
SN07583,snow_goose,11.931867,2.453875
SN02635,snow_goose,16.376863,2.14042
SA07658,sandhill_crane,12.055411,2.327495
SN05487,snow_goose,8.412711,3.101358
SN08412,snow_goose,8.659461,2.618149
SN01163,snow_goose,12.63746,1.613255
SN06630,snow_goose,5.219537,9.873032
SN01895,snow_goose,2.391937,4.806502
SA03780,sandhill_crane,9.69825,2.491961
SA00861,sandhill_crane,8.922411,2.0418
SN03698,snow_goose,16.220586,3.242412
SN03437,snow_goose,4.945952,10.31003
SA05071,sandhill_crane,13.163458,12.309315
SN03917,snow_goose,14.350157,12.114591
SN09884,snow_goose,2.112731,6.317506
SN01466,snow_goose,4.99454,5.383529
SA02922,sandhill_crane,16.811072,3.661301
SA00736,sandhill_crane,6.81506,5.602656
SN04573,snow_goose,12.099528,2.705985
SN00321,snow_goose,1.737576,4.761356
SA03816,sandhill_crane,11.396232,2.147802
SA08923,sandhill_crane,2.640994,5.28302
SN03356,snow_goose,8.733267,2.133182
SA09834,sandhill_crane,6.574566,5.407343
SA09521,sandhill_crane,6.01277,10.437705
SA02647,sandhill_crane,5.548611,10.176222
SA03528,sandhill_crane,6.155788,5.587814
SA03416,sandhill_crane,12.239105,10.071157
SN07157,snow_goose,12.297922,3.29134
SA04397,sandhill_crane,6.00376,10.197374
SA06357,sandhill_crane,2.687031,5.258322
SN02317,snow_goose,5.782202,5.777698
SN01511,snow_goose,5.14251,9.393056
SA08229,sandhill_crane,16.431062,2.421887
SN03992,snow_goose,6.178195,5.457015
SA04550,sandhill_crane,6.015836,5.696564
SA01401,sandhill_crane,16.117595,3.203625
SA08822,sandhill_crane,13.737583,12.931711
SA07233,sandhill_crane,12.897568,9.59778
SA04427,sandhill_crane,9.529591,2.221879
SN03825,snow_goose,8.456517,2.786976
SN06732,snow_goose,13.231684,11.959479
SA08784,sandhill_crane,2.057127,4.523666
SA08445,sandhill_crane,11.668552,2.73489
SN01251,snow_goose,1.84336,5.631578
SN07703,snow_goose,15.841005,3.521352
SN08661,snow_goose,13.403518,13.458019
SA07521,sandhill_crane,14.78822,12.405007
SA03684,sandhill_crane,14.117971,12.880532
SN02789,snow_goose,2.166108,5.219246
SA09105,sandhill_crane,11.995299,10.604656
SN07993,snow_goose,5.606128,10.174894
SA05726,sandhill_crane,13.537892,13.050296
SN03733,snow_goose,9.691598,2.496487
SN05739,snow_goose,11.811862,2.676672
SA05353,sandhill_crane,5.363105,10.911843
SA02088,sandhill_crane,13.427824,12.895023
SN06794,snow_goose,17.311092,3.280171
SA00886,sandhill_crane,13.553855,12.862392
SA08949,sandhill_crane,11.902671,11.060473
SN09419,snow_goose,16.872529,2.741607
SA07435,sandhill_crane,12.802521,12.19127
SN05309,snow_goose,11.205672,4.164784
SA05482,sandhill_crane,12.526009,10.642092
SA08148,sandhill_crane,12.733368,10.812645
SA03304,sandhill_crane,6.205394,9.48403
SA08281,sandhill_crane,2.666987,6.256595
SN04468,snow_goose,16.272592,3.130078
SN06531,snow_goose,6.716846,5.557375
SN08895,snow_goose,13.031388,2.091212
SN09100,snow_goose,13.656044,12.933436
SA01206,sandhill_crane,13.403035,13.546994
SN03945,snow_goose,1.305909,4.792116
SA04219,sandhill_crane,12.956305,3.22745
SA03685,sandhill_crane,11.387118,10.468409
SA02392,sandhill_crane,7.742414,2.55778
SA00827,sandhill_crane,11.712268,9.723523
SN05653,snow_goose,16.587218,2.928455
SA02130,sandhill_crane,16.146126,3.106024
SN06825,snow_goose,15.985725,3.992812
SN08568,snow_goose,16.67217,2.915071
SN07737,snow_goose,8.880793,2.331973
SN02011,snow_goose,11.15784,2.611274
SN08026,snow_goose,2.477286,6.063322
SA07319,sandhill_crane,2.072345,5.624485
SN01920,snow_goose,16.291737,2.545372
SA04783,sandhill_crane,2.10782,5.888924
SA00418,sandhill_crane,16.24816,3.382717
SA01989,sandhill_crane,13.982638,12.107641
SN03217,snow_goose,7.400342,5.35086
SA03556,sandhill_crane,8.569181,2.651899
SN09421,snow_goose,12.218533,10.889185
SA09115,sandhill_crane,8.794856,1.735206
SA05979,sandhill_crane,8.756674,2.474789
SN02563,snow_goose,16.216351,3.435438
SA03094,sandhill_crane,16.664562,3.083166
SN04726,snow_goose,13.207837,2.211148
SN08816,snow_goose,12.704678,10.133261
SA07523,sandhill_crane,5.336502,9.34743
SN00623,snow_goose,5.795483,5.473576
SN02786,snow_goose,8.102505,2.259161
SN09891,snow_goose,6.314224,10.963099
SN01981,snow_goose,8.245977,2.766117
SN07732,snow_goose,6.865552,6.155602
SA02921,sandhill_crane,9.103266,2.733999
SN01550,snow_goose,6.793221,5.906941
SA00319,sandhill_crane,13.871608,12.303631
SA00353,sandhill_crane,11.700556,1.494599
SN06446,snow_goose,16.379372,3.418294
SN05149,snow_goose,16.617717,2.884505
SN04716,snow_goose,6.461085,10.268041
SA06525,sandhill_crane,12.640059,2.673612
SA07061,sandhill_crane,12.246701,9.937641
SA09415,sandhill_crane,15.782294,2.927373
SN00973,snow_goose,5.689785,10.307024
SA00150,sandhill_crane,2.072427,5.267609
SN01725,snow_goose,13.601605,13.303809
SA07946,sandhill_crane,8.739673,2.874148
SA03842,sandhill_crane,12.43866,10.918597
SA02303,sandhill_crane,9.542418,2.640272
SA03163,sandhill_crane,16.57337,2.886775
SN07529,snow_goose,16.22272,4.45201
SN01140,snow_goose,12.621249,10.030955
SN04630,snow_goose,8.789133,3.379363
SN03715,snow_goose,6.217786,10.49968
SN02985,snow_goose,2.89557,4.823172
SA02722,sandhill_crane,13.702756,12.213782
SA09127,sandhill_crane,3.080589,4.557343
SN02158,snow_goose,9.495638,3.491928
SA03624,sandhill_crane,13.949884,12.329665
SA01241,sandhill_crane,12.761725,11.593664
SN08073,snow_goose,12.136128,3.074667
SA04044,sandhill_crane,13.656062,13.023943
SN06483,snow_goose,14.114834,13.857901
SN03796,snow_goose,6.622072,5.423081
SN02340,snow_goose,9.017902,2.253069
SN04776,snow_goose,15.056926,3.468314
SA07956,sandhill_crane,16.030972,2.793269
SA00307,sandhill_crane,5.332488,10.852565
SN04507,snow_goose,16.986601,3.573464
SN01218,snow_goose,14.896432,13.112491
SN07904,snow_goose,8.971752,2.447046
SN07309,snow_goose,5.468369,10.0096
SN00178,snow_goose,6.153575,10.388846
SN06870,snow_goose,13.846139,12.234143
SN00995,snow_goose,5.638148,6.807498
SA01439,sandhill_crane,16.064469,3.826377
SN02220,snow_goose,2.925199,5.512269
SA01805,sandhill_crane,5.355492,10.474208
SA03730,sandhill_crane,5.861566,5.878986
SN08474,snow_goose,13.561503,11.774874
SN02496,snow_goose,6.539665,5.727926
SN04643,snow_goose,12.921535,11.138581
SN09501,snow_goose,2.29178,5.241069
SA06101,sandhill_crane,2.858032,5.672792
SN03076,snow_goose,14.245381,12.642291
SN08904,snow_goose,12.514862,1.951957
SA05446,sandhill_crane,9.705768,2.535983
SA07601,sandhill_crane,13.423316,12.388109
SN09703,snow_goose,4.941976,9.231668
SN05896,snow_goose,12.218682,2.933989
SN01227,snow_goose,12.577006,2.704295
SA05254,sandhill_crane,14.194972,13.095688
SN03167,snow_goose,12.473679,10.749114
SA00829,sandhill_crane,13.571909,13.308234
SN01134,snow_goose,7.097301,6.044928
SA02785,sandhill_crane,13.571816,13.306054
SA08976,sandhill_crane,8.967832,1.42118
SN02080,snow_goose,13.004561,11.159976
SN09635,snow_goose,2.750272,5.235292
SA01194,sandhill_crane,13.536105,2.826981
SA05530,sandhill_crane,13.869566,13.315964
SA05551,sandhill_crane,8.396207,2.489432
SN00999,snow_goose,15.73986,3.733957
SA01273,sandhill_crane,2.984742,5.136311
SN02429,snow_goose,5.701098,9.768222
SA04337,sandhill_crane,6.041624,10.176051
SA04649,sandhill_crane,4.774049,10.389721
SN05013,snow_goose,13.430955,12.8753
SA00598,sandhill_crane,8.815377,2.965453
SN04113,snow_goose,12.607367,2.961248
SN01921,snow_goose,5.260984,10.400763
SN05601,snow_goose,12.601748,2.297399
SN04182,snow_goose,12.124448,2.589406
SN05615,snow_goose,12.66834,10.502328
SA02920,sandhill_crane,2.055959,6.055802
SA00928,sandhill_crane,5.444122,5.43559
SN05759,snow_goose,8.908117,1.61671
SN01341,snow_goose,15.542965,3.646269
SN02776,snow_goose,1.490585,6.070236
SN04417,snow_goose,12.714548,10.342303
SN01376,snow_goose,15.941168,3.393119
SN04679,snow_goose,7.936023,2.274147
SN01195,snow_goose,11.360743,10.124688
SN03935,snow_goose,8.510722,2.405581
SN02114,snow_goose,3.176499,4.900844
SA01485,sandhill_crane,1.871463,5.186022
SN09830,snow_goose,1.399888,4.915878
SA03698,sandhill_crane,10.928501,2.243274
SA01983,sandhill_crane,16.179114,3.431863
SA01142,sandhill_crane,13.266908,11.521894
SA04934,sandhill_crane,11.702433,10.592601
SN01460,snow_goose,14.59496,13.125315
SA08110,sandhill_crane,13.016777,12.115377
SA09509,sandhill_crane,6.482719,4.863711
SA04265,sandhill_crane,12.1434,11.606062
SA07557,sandhill_crane,5.250095,10.517868
SA04047,sandhill_crane,14.543544,13.307708
SN05038,snow_goose,14.19994,12.703924
SA05957,sandhill_crane,13.092345,11.514355
SA00210,sandhill_crane,7.097698,5.664568
SN02534,snow_goose,2.347765,5.537436
SA07631,sandhill_crane,9.025863,2.196905
SA07188,sandhill_crane,11.751662,3.190188
SN00753,snow_goose,15.890563,3.547513
SN02186,snow_goose,8.218857,2.419817
SA07724,sandhill_crane,13.560389,10.677325
SA04747,sandhill_crane,15.783052,3.596746
SN00777,snow_goose,4.32515,9.622526
SA03456,sandhill_crane,13.464019,12.788067
SA05463,sandhill_crane,8.722549,2.998411
SA06254,sandhill_crane,12.611249,11.038358
SA00510,sandhill_crane,12.304471,2.22876
SN01076,snow_goose,9.175286,2.195635
SA03907,sandhill_crane,6.221044,5.318939
SA03886,sandhill_crane,2.19962,5.829672
SA08446,sandhill_crane,6.152004,5.487172
SA03701,sandhill_crane,8.642193,2.972155
SN06315,snow_goose,3.531958,5.214016
SA06493,sandhill_crane,5.845465,5.269868
SA06345,sandhill_crane,2.348645,4.425829
SN07256,snow_goose,14.016732,12.4551
SN06747,snow_goose,12.028179,2.991928
SN02503,snow_goose,6.237525,6.138638
SN07288,snow_goose,15.642955,3.369064
SA00073,sandhill_crane,13.092602,12.159969
SA00584,sandhill_crane,5.604276,10.500276
SN08803,snow_goose,13.399631,13.352831
SN07837,snow_goose,12.278081,10.79878
SN03567,snow_goose,6.42943,6.070348
SN03261,snow_goose,12.470162,1.743395
SA02525,sandhill_crane,15.109666,3.007012
SA06734,sandhill_crane,8.038486,2.744145
SA01023,sandhill_crane,9.162393,2.26044
SN08687,snow_goose,15.828366,4.105723
SN01864,snow_goose,5.791388,4.945281
SA09636,sandhill_crane,11.975467,2.503254
SA07416,sandhill_crane,2.730041,5.412916
SA08400,sandhill_crane,12.563871,10.331828
SA05774,sandhill_crane,15.826891,4.019662
SN08548,snow_goose,15.999715,3.064111
SA02182,sandhill_crane,1.810663,5.66985
SA04466,sandhill_crane,12.32875,2.866037
SA01848,sandhill_crane,13.237902,13.443166
SA03392,sandhill_crane,2.062307,4.750785
SN05474,snow_goose,14.44447,12.122222
SN05728,snow_goose,14.66611,12.374385
SA05052,sandhill_crane,16.344725,4.12505
SA06967,sandhill_crane,7.113803,5.21687
SA03979,sandhill_crane,12.740636,10.726692
SN07372,snow_goose,12.50818,2.733508
SN03673,snow_goose,2.564651,5.032827
SA01793,sandhill_crane,8.573412,2.628322
SN09120,snow_goose,2.535777,4.952403
SN04764,snow_goose,16.259391,2.624567
SA07023,sandhill_crane,11.70072,10.783024
SA05338,sandhill_crane,12.323249,1.988625
SA09317,sandhill_crane,2.808667,5.166189
SN07441,snow_goose,12.375761,2.201574
SA09429,sandhill_crane,8.5502,2.98129
SA02172,sandhill_crane,12.041326,10.849362
SN07914,snow_goose,3.057662,4.580105
SN06662,snow_goose,13.379221,3.187551
SN09512,snow_goose,1.039077,4.98018
SA08630,sandhill_crane,2.031331,5.173217
SA07883,sandhill_crane,12.421368,10.83711
SA09795,sandhill_crane,13.081475,12.992622
SN07265,snow_goose,2.70217,5.788999
SA06354,sandhill_crane,16.798927,3.770897
SA00047,sandhill_crane,5.57132,10.323867
SN09149,snow_goose,9.940053,2.127417
SN01269,snow_goose,5.945817,8.905602
SA06180,sandhill_crane,11.780012,1.697563
SA00316,sandhill_crane,5.672076,9.373159
SN02597,snow_goose,15.494181,3.374243
SA09015,sandhill_crane,8.275635,2.294146
SN01964,snow_goose,12.627923,2.142699
SN02969,snow_goose,2.759546,5.938368
SN09114,snow_goose,12.753705,10.600287
SN04091,snow_goose,6.045418,9.747353
SN01350,snow_goose,13.103771,2.090322
SN06955,snow_goose,12.262374,10.18865
SN00969,snow_goose,5.761338,10.189017
SA08030,sandhill_crane,12.12669,1.954006
SN09807,snow_goose,15.571467,3.470075
SN02367,snow_goose,2.65012,5.342566
SN02860,snow_goose,6.030979,4.909675
